tool_name,version,date
libssl1.1,1.1.1f-1ubuntu2.10,2022-01-06T21:45:10.118955
libssl1.1,1.1.1f-1ubuntu2.10,2022-01-06T21:45:10.118955
libssl1.1,1.1.1f-1ubuntu2.12,2022-04-08T16:59:24.147217
libssl1.1,1.1.1f-1ubuntu2.12,2022-04-08T16:59:24.147217
libssl1.1,1.1.1f-1ubuntu2.13,2022-05-19T16:18:48.630332
libssl1.1,1.1.1f-1ubuntu2.13,2022-05-19T16:18:48.630332
libssl1.1,1.1.1f-1ubuntu2.16,2022-09-06T14:29:55.219782
libssl1.1,1.1.1f-1ubuntu2.16,2022-09-06T14:29:55.219782
libssl1.1,1.1.1f-1ubuntu2.17,2023-02-07T19:09:46.028682
libssl1.1,1.1.1f-1ubuntu2.17,2023-02-07T19:09:46.028682
libssl1.1,1.1.1f-1ubuntu2.18,2023-05-03T18:18:21.550872
libssl1.1,1.1.1f-1ubuntu2.18,2023-05-03T18:18:21.550872
libssl1.1,1.1.1f-1ubuntu2.19,2023-06-02T11:47:56.772835
libssl1.1,1.1.1f-1ubuntu2.19,2023-06-02T11:47:56.772835
libssl1.1,1.1.1f-1ubuntu2.20,2023-11-07T18:38:33.739643
libssl1.1,1.1.1f-1ubuntu2.20,2023-11-07T18:38:33.739643
libssl1.1,1.1.1f-1ubuntu2.22,2024-02-29T19:35:12.696679
libssl1.1,1.1.1f-1ubuntu2.22,2024-02-29T19:35:12.696679
